id	sent0	label
5460	Aiyee.. Trailer satyam paranjal Valya rasamonun illa and I'm a lal fan	Negative
5331	 Pwolii trailer action okke pakka...  Ikka fans🤩	Positive
4954	 Oru naaturajav style illeeeeeee ennoru doubt?	Mixed_feelings 
3896	 Mamangathinte yudham kambani kanan kadakunnathe ollu	unknown_state 
3552	 Dislike count kootan budhimuttuna chila aalukal	Negative 
826	 Lalettan prithvi combo .... =മരണമാസ്	Positive
5536	All the best ikka.... Oru ettan fan	Positive
3863	 Dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu	unknown_state 
2186	 Tovi 🥰 Best Wishes From #Kunjikka Fans	not-malayalam 
3904	 Villain tovino anengkil maari 2 kazhiyinj 2 movie as villain	unknown_state 
5033	 padam kand kayinn trailer kaanan vannavar adi like🤗..	unknown_state 
3415	 Glass kondum mass kanichilea pwoli odiyan	Positive
10	 Pulimurgan 2 adyam oralde thallu. Pinne same kattil ottakkulla adi.	Mixed_feelings 
4135	 24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi	Negative 
4752	 Ee onam njangal ing edukkuvaa..... ee ittichan...	Positive
2071	 Madhuraraaja trailer kandu evide vannavar like🥰🥰🥰🥰	unknown_state 
2165	 Raja chaadiyal muttolam pinnem chaadiyal chattiyolam....	unknown_state 
6625	Ee shareeramulla manushyanevech ee padam cheydh kulamakarudh plees	Negative
4374	 Pulimuruganae polae kidu bgm venamayirunnu.. katta waiting..	Positive
4743	 Ek no movie h bhai log dil khush ho gya esa lag raha tha movie khatm hi na ho	not-malayalam 
457	 Trailer oru spark aakunnilla.... But still waiting .....	Mixed_feelings 
3966	 Jaathee mathangalkk adheedhamaayi manushyaneyaanu snehikkendath enna threadil cinema thudangi athe threadil cinema avasaanippicha samvidaayakanu irikkatte oru kuthirappavan	Positive
1078	 E trailer kndapoi.... Ethra perkku kgf padam ormma vannu	Mixed_feelings 
795	 Vysakhinte direction aayath kondaanenn thonnunnu...raajayk oru pulimurugan touch	Mixed_feelings 
3091	 Sambavam kidu ayandu..but pratheekshikkan pediya.. sherikkum pedichitta	Positive
1168	 Evideyo miss aaya pole pazhaya lalettane thirichu kittiya pole..thaadi vecha pinne..payyan pwoli alle....luv u. .Lalettaa...	Positive
3241	 ithil dislike adichavarkkellam ente naduviral namaskkaram	Negative 
1491	 Pls support me pls       My channel subscribe pls Pls	not-malayalam 
1442	 Nalla padam ayirikatte odian pole akathirunnaal madi all the best	Positive
6295	#illuminate  Arkum athikam ariyatha oru paru padi ....devil mayi vakenundeal . I think pirthraj is illuminated	unknown_state
6180	Makale ith polikum ikkaaa love you	Positive
4284	 ethanoo trailer kandapalla enta ammoo bhodam poyi padam moonjiyaa	Negative 
6358	Peranbilum yathrayilum ingeru ithengana abhinayichu....maassinu maassum claassinu claassum ....ikka vere level thanne....	Positive
183	 Mommookka mass entry....        By a lalettan bhakthan....	not-malayalam 
4914	 NJANUM ENTTE KALI KARUM VERUM STRONG ELA TRIPPIL STRONG.     IKKA FANS LIKE ADIK 2..3STRONG IKKA	unknown_state 
4925	 Eee trailer undakkiya avanu.....Kodukk oru salute...	Positive
3810	 eth 14k alavalathikal aanu dislike adichath	Negative 
2257	 Mammootty  Unni Mukundan  Prachi Tehlan  Siddique  Achuthan Anusitara Iniya Kaniha Tarun Arora Suresh krishna  Manikuttan Sudev nair Manikandan	unknown_state 
895	 Age is no matter  ikka legend	not-malayalam 
5357	 Eee Christmas jayettan edkuva  mmade tcr pooram	Positive
4938	 Mass ne eru pereyulloo athane ikka	unknown_state 
5783	Kgf bahubali 2.0.... nammukum oru adar item undennu para...	Positive
3100	 Allelum murali gopi moviesinte trailer kidu aayirikum pakshe padam disaster aayirikum	Mixed_feelings 
2892	 Romanjification enta ponnikka nigal vere leval Aanu...	Positive
92	 Mammukka ningal bharikkanam Malayalam Cinema iniyulla kalavum	Positive
4078	 Ithiri late aayalum prithviraj koodi venamayirunnu	Mixed_feelings 
5423	Onne poyeda mugath puttiyum adich oronne iragiyekum mega star	Negative
4663	 Kidu trailar....lalettan king of Indian cinima..	Positive
2757	 Ithokke dislike adikkunavare kale vari adikkanam	Negative 
2542	 Viswasam Pola irukkunu Adi poli congratulations	Positive
6686	Ithrayum nalla oru trailer kittiyittum Viewsinte avastha shojaneeyam thanne.	Mixed_feelings
6449	You can stop trailer 2 minute	not-malayalam
2672	 Prayam koodumthorum Actionum Pulimurugan pinnil avo?	unknown_state 
940	 Athu ___ Makkladaa ee jathi iteamsoka dislike cheyyunaaa.... Raju vs Lalu...	Negative 
2599	 Love u lalettaaa ... prithviraj	Positive
5737	Janapriyan jail vitt vere kaliyillaa... all the bst tm	Positive
6048	WOOOOOW  Mathi  Ithumathi  mammookkaa	Positive
6458	3.9 k dislikeooòoo... adhummm namudai laletaneeee...... aradaaaa Kai adichodikadaaaa	unknown_state
5495	Vera oru nadaneyum mosham parayan njanilla ennalum ijjathi items ee prayathilum nalkan ee megastarinu mathrame kazhiyukayollu	Positive
5263	 Trailer Veendum veendum veendum Kanunnaver undo	Positive
6641	Machanmare ente chanel onnu ellarum sub cheyyo	unknown_state
3759	 laletta movie kku super response aanalloo	Positive
3938	 10 ൽ കൂടുതൽ ഈ trailer kandavar ivide varoonjhaan 16 aayi	Positive
6038	Padam kanan pattatha vishamathil trailer kandu vishamam mattunnathu njan mathram ano	unknown_state
1503	 YouTube nde kaat poyirikkugayaan.. 1 manikkoor aayi ithuvare YouTube nde hang maariyittilla..🤣🤣	unknown_state 
5422	അടിപൊളി 120 k aayii...   Bot Bot	unknown_state
3580	 Bgm oru rakshaym ilaa. Eppolm mammokaye kateelalo	Mixed_feelings 
1397	 maarana mass  Raja is back	not-malayalam 
54	 Raaza..u Do	unknown_state 
5038	 Movie super Ann...  climax porra	Mixed_feelings 
5454	Ikka Arya prithi surajettan Puthiya payyanmaru Ahana Ellarum pwolichutta	Positive
1393	 Trailer kidu aie annulavarkke Likam (onnu likada)	unknown_state 
3311	 Ippoyum vnit aarakilum trailer nokr undoo mammuka ishtam love you	unknown_state 
3056	 Iniyum venam kurachum koodi ulla trailer	unknown_state 
1889	 Kalakkan kidu marana mass mammukka pwolikyum	Positive
3745	 Poliiiii oru rekshem illa katta waiting	Positive
3537	 Hindukalaka ivan mahi ravanan islamil ivana ibilis yena parayum christanikalka idayil ivana oru pera oluu LUCIFER	unknown_state 
3640	 Padam kand trailer kanuvan vannvar undo..poli film	Positive
2406	 innale 7 Mani muthal Kath Kath ninnu trailer nu vendi.....thakarppan trailer .... love you mammukkaaaaaa	Positive
1493	 Oru prethikshayillarnu madhuraja but parayathirikan vayya visuals vere lvl	Positive
5768	Second vechu dislike ivane okke samathikkanam ..	Negative
5210	 I am waiting .. love mammookka .. tamil actor Jai in malayalam movie. superb. love u Jai.	not-malayalam 
160	 MAMMOKKENTE ( BIG B2=BILAL )veranam ennu agraham ullavar undoo	unknown_state 
5991	Lucifer 4 divasam kondu 50 kodi ayathu pole ....ithum 50 kodi avatte ennu njan prarthikkunnu...ennu lalettan fan	Positive
4141	 Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... Enthaaavumooo enthoooo.... Comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...	Negative 
6615	Haneef adeni pwolikkum  Maass trailer  Mommookkayude Face kanum yenn pradeekshichu  Sambavam marana maass aann	Positive
4687	 Mohanlalinte best 100 crore film aayirikkum urappu	Positive
5001	 Raja 100 core kadakum ennu urappulavarke like adiche polikanulla button... Ikka	Positive
581	 Supr trailer oru vettame like adikkan pattullu ennoru sankadam athra kidu trlr	Positive
1111	 Madhuraraja 500 cr kerumenn urappullavark like cheyyanulla comment	unknown_state 
138	 Oru marana mass chitramaavatte laleeta lucifer	Positive
5193	 Nenjum virich slow motionil oru varavund massennonnum paranjal pora maranamass	Positive
763	 Any tamil fans hit like here	not-malayalam 
797	 Enthonn trailer urakkam varunnu ellaarum nalla kidilam ennu paranju kandu nokkiyadhaa oru rasavumill A  maalapadakkam	Negative 
3459	 Sathyam paranja alamb trailer ayind......	Negative 
2389	 Malayala cinemakke oru pudiya yuva nadanekkoode kittaan pookunnu.  Waiting	Positive
524	 Sheriya eattante eathra kali namallu kandittullatha hehe	unknown_state 
1486	 watch all #mohanlal #mammooka fans 🤜🤛	not-malayalam 
4740	 Kore thendikal unlike edand stop cheyyuka	Negative 
1110	 Ethenna pottan kaliyo idhano big budget cenimede dialoge	Negative 
4968	 Prithwiraj pwoli iniyum prithwirajinte ithupolathe adipoli mass padangal irangatte	Positive
2490	 Tamil nadu fans like pannungei	not-malayalam 
2484	 Lucifer trailer enne vandi wait chayunnavr like	unknown_state 
1449	 Immanuvel pokan pokunna item kikidu hbd mammokka	Positive
2670	 All the best From a katta ettan fan	unknown_state 
1583	 Today is my birthday.. Enik oru 10 like tharavo..	unknown_state 
1072	 4 million aayonn nokkan vannavar like adikk	unknown_state 
5262	 Mohanlal Chetta.... Awesome.. ungalukku vayasu aana mathiri Ila...	not-malayalam 
1551	 Enta jayetta ithu minnichekkane kazhinjya varshathe nammada pala planum polinjyu ithu athupole avaruthu.' avulla'	Positive
1594	 0:54	unknown_state 
1150	 Mammuka polikum mammukaye ishttamullavar like adii	unknown_state 
6106	ith nammude chekkan polikkum          #kalki #tovino	Positive
2092	 Ikka kathirikunuuuuu orupadu predhishyodaii madhura Raj valiy vijayum kaikolatai annu ashamsikunu	Positive
32	 Padam release cheyunne annu thanne kanumanne urapullavar Like adike machanmaree	unknown_state 
2929	 Police pwoli anallo...lal inte thirichu varavu...	Positive
3850	 Malayalam comedy thug life.ithu kaanu chirichu marikkum...	unknown_state 
5784	ithokke comedy pole und ...aa  bahubaliyude manam kalayo ?	Negative
741	 katta waiting ..from a katta ettan fan	Positive
2164	 Rajaye... Kandittu derickine kanan vanathu njan mathram anooo.... 🤗	unknown_state 
6276	HBD one and only ikka ikka fans like addi	not-malayalam
2117	 Cinemakku vallathum baaki vachitundu trailer cheta...	Mixed_feelings 
973	 Ithu kandappol uru pazaya commissionere oorma vannavarundo	unknown_state 
3263	 Rajuettan fans undengill like adi makkalee	unknown_state 
2219	 Best of luck  Laletta  From Rajuvettan fans	not-malayalam 
3107	 Avalde pooroke adich pottichittundavum Valla kollasangavum 🤣🤣🤣	unknown_state 
5092	 Njan 5 vattam kadhu super padam mammookkaki ummaaaaaa	Positive
1060	 Padam release aytt arengilum trailer kaanunnundo	unknown_state 
2809	 Madhura rajaye adichu potta kinattil itta stefen neduballi hajar hoom	unknown_state 
4512	 Poli annu kidu annu mass annu pine	Positive
3140	 Haters noke kurachu kanjii edukatte..  Pakkaa mass	Positive
3583	 My lalatta aaaaaaàa IAM waiting	not-malayalam 
1738	 All the best mammukka... Ningal pwolik..	unknown_state 
3009	 Waiting for Mamaaankam Days	not-malayalam 
2989	 Katta waiting aanu makkale june 16th DERICK ABRAHAM entry	Positive
1218	 Releaseinu 1 week munne ithu onnum koodi kanan vannavar undo?	unknown_state 
6498	Ethine velluna oru cinema inni oru 5-6 varshatheku iranigila heaviest of heaviest   Bramandamass  Ennu urapullavar like adikuka	Positive
3522	 Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa🤔	Mixed_feelings 
2502	 Puchivhavarkulla marupadi athum triple strongill ikka ishtam	Positive
5908	Dhaivam  marikkugayo    endhuvaade	Negative
3380	 Mohanlal mamooty fan ullavar adik like	unknown_state 
5675	10M VIEW  AKKAN TRY CHEYYUNNAVAR LIKE ADI	Positive
4517	 Theatril cinema kanditu vannu kanunavar like adichitu pokuka	unknown_state 
2489	 Nerathe irakkiya bomb kadha tanne..  atleast nedumudi venu te dialogue enkilum mati pidikamayirunnu....	Mixed_feelings 
3411	 Solid commercial entertainer :) gr8 cuts :)	not-malayalam 
5780	Pwoli..... ethu vere level..... Raja returns......ikka da	Positive
5646	#0:39 scene ill chankala kallil tovino mental anno	unknown_state
2898	 Otta vakkil paranjal vismayam mammookka ningal oru idhihasa taram tanne ennu veendum teliyikkunnu	Positive
5858	Proud to be a vypinkkari....	not-malayalam
5749	Eatho Kure eannangal dislike... Anganeyum Kure eannangal	Negative
2028	 Laletta neenga chumma MGR  madiri thaga thaga nu minringa	not-malayalam 
1809	 Dislike adicha makkale okke onn kaanendi varum	Negative 
4670	 Ithine ale teaser en vilikunne? enthayalum kidukki	Positive
736	 Raj yeta thagarthuve movie super dooper hit adichi polikam even in tamil nadu ithu nambalda movie ah hit akam	Positive
1766	 Pudiya pstr kanditu tralril rajuvettane nokkan vannavr like adi	unknown_state 
577	 nivin pauli annel ithe oru onnonnara Padam ayene	Mixed_feelings 
5599	Uff romanjam kond irinaduth ninn njan enit ninn poyi	Positive
2256	 Erian ariyunnavante kayile daivam vadi kodukku hatts of rajuvettan istam	Positive
3238	 Ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa	Positive
100	 Rajayude andhya kurbana chollan avan varunuu... #LUCIFER	unknown_state 
4434	 dislike adicha premukhan markku nanni . asooya	Negative 
6642	Lucifer oppam pidichunilkanulla ella adavumaayittannu varavu kaathirunnu kaanam adiyude vediyude podipooram	Positive
1924	 Ithu oru  onnonnara  item aayi poi..	Positive
1854	 Ntey mashey...... Sammadikoollalley ikka fan akann......	Positive
5773	Madhuraraja 🥰 stylish most handsome mammookka	not-malayalam
6286	YouTube haag aayi makkala all the best mommookka from rajuaattan  (suryaya) fans.	Positive
4806	 THE COMPLETE ACTOR PATHMABHOOSHAN MOHANLAL  #Lucifer	not-malayalam 
3901	 Hollywood style...mammukka Box office kidukkum..mass stylish thriller aayirikkum...	Positive
3381	 Cheguthan vannu ! Ini 🤩🤘 Rajayude oozham !  #Lalettan  #Mammooka    B I G • M's	Positive
2055	 192 k viws 196 k like	not-malayalam 
6072	ന്റമ്മോ ഇജ്ജാതി trailor.. Uffftrailor ethegilum.. Padam. Pwoliyo pwoli	Positive
4845	 Varav kandit padam 8 nilayil pottunna thonnane	Negative 
5271	 Poraaaa.... oru ghummm aayilla .. korch car blast crowdd okke aavamaaayrnnu... producer paisa sherikyum irakkittilla🤦‍	Negative 
2938	 November 21ode kore recordukalk oru theerumanamaakum	unknown_state 
6704	Katta waiting aay ullavar like adikk	Positive
4520	 Poraaaa.. Luciferne tholpikkan ulla mass onnum illaaa..	Negative 
97	 Trailer I'll tannaayy full story uondu	Positive
3112	 Malayalathile kgf nrachi mari mandristanam ayi athe ullu	unknown_state 
5760	Mammooty fans എന്റെ ചാനൽ sandarschikkuka	unknown_state
4898	 Ijjathi mwone keduu Rajevetan messs waiting mwone. .  Dislike adicha guhan fens angot mari nin valich ooombiko	Negative 
5115	 Hindukalk ivan mahiravan Islamin ivan iblees Christiansin ivan LUCIFER Pakshe nammuk LALETTAN	unknown_state 
1209	 Hoping for a good movie after anuragakarikin vellam	not-malayalam 
4040	 Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath	Negative 
6075	Raja is back	not-malayalam
4551	 Just waiting lalettattan mass. Kolakolli item	Positive
2528	 Live nalathupoleee umbichuuu koray net kalanjuuui	Negative 
4109	 Superb trailer from lalettan fan ....ikka polichu	Positive
6351	Arjun reddy and kgf bgm mixed	not-malayalam
4082	 Tollywood - Bahubali  Kollywood - 2.O Sandalwood - KGF  Mollywood - Mamangam	not-malayalam 
2442	 Coppy ful Best actor polinhju kuthupala Edukkum	Negative 
4029	 Trailer  kiduve........ ikka fans adi makkale like	unknown_state 
2627	 10 million ayannu nokkan vannavar arokke und ivide	unknown_state 
749	 t e r r i f i c	not-malayalam 
1240	 Lalettan - Prithivi combo vera level...  Pwolichu Lalettan & Prithivi fans like adiku makkale	Positive
3019	 mollywoodin thala uyarthan  mammookkayude vaka puthiya oruitem koodi     mammookka fan like adi	Positive
494	 Adutha masterpiece aavum mammookkayude  പ്രിത്വി	unknown_state 
5088	 Indian cinemayuda king Raja is coming	Positive
5444	Film kandittum trailer kandukondirikkunnavar like adi	unknown_state
4303	 1st day thanne movie kaanan aagrahikunnavar  like button adich pwolikku	unknown_state 
1543	 Varan irikkunnath mass padam matram alla  Comedy entertainer kudiya	Positive
6154	Paringgiyude munbhil thalakumbit nikkaan kunnjaalik patulla....appo aara muttu madakkiywth(rss) thannje...cherupp nakkikal...  Kaanada punnjara makkale...musalmaante chankoottam....	Negative
1144	 2:05 Dileep de aniyan paranjathu... chettan purathiragittu njangal pani thudangum	unknown_state 
1852	 Mammokka nigalude hardworkinu nalla vijayam thane kittum	Positive
4582	 I'm proud to be I'm a prithviraj fan. I'm from tamilnadu ne va thala	not-malayalam 
6367	Nerathe 3M aarunnu... Ithrapettannu 4M aayooo....   ettan thaan vismayam.	Positive
907	 Mohanlal or Rajnikanth ? Mohanlal - Like Rajinikanth - Comment	not-malayalam 
2550	 Ineeem ineem poy kanan thonnuvaaa	Positive
3285	 Pazassiraja  ennu parannu  chilakunnavar  orkuka athu flop nnu	Negative 
1747	 kammara sambhavam madhuraraja trailer undakkiyaa aalanalle trailer undakiyathu  cinema idi akathirunnal mathi  vargam poloru padam ayalum mathi	Mixed_feelings 
1603	 1st	unknown_state 
3974	 ikka       like	unknown_state 
293	 Nice	not-malayalam 
6614	ticket kittaan ini oru mamangam nadathendi varumo..! waiting ..	Positive
3892	 Verum mass alla kola mass raja daa	Positive
553	 Itrayum nalla Padam ee oola channelil enthinna ittee	Negative 
4359	 Ee onam ettante pillerk ullatha ettante kude ee aniyan marrum kanumenn parajekk	Positive
5634	Suraj anna.. entha parayya.. annan nte acting .. vallathe range aayi anna.. onnum parayan illa.. othiri ishtama	Positive
5301	 Strike cheyyunna mukham serikkum manju chechiyalle	unknown_state 
1279	 Katta pretheekshaaa....... Luv u alla ...	Positive
5745	Hindi me b Diya kro trailer ko	not-malayalam
4953	 Nammal polikkum ithengikum onnu 100 ethikanam	Mixed_feelings 
3388	 pakka realistic filim aanenn thonunnavar like adikkooooo	unknown_state 
2851	 Luciferine kaal madhurajaye ishtamullavar adiyada like..	unknown_state 
